Service,Date,Users
Saving Lives Together,7/1/2021,39.00
SMART - Surge Capacity,7/1/2021,
Taxonomy Service,7/1/2021,431.00
UNDAC 25 years Ready to Go,7/1/2021,444.00
UNOCHA Occupied Palestinian Territories (oPt),7/1/2021,"13,117.00"
oPt 3W,7/1/2021,
oPt Access Coordination,7/1/2021,"1,556.00"
UNOCHA Syria Hub,7/1/2021,582.00
World Humanitarian Data and Trends 2018,7/1/2021,8.00
unocha.org,7/1/2021,"74,976.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",7/1/2021,"5,460.00"
WCA Weekly Humanitarian Snapshot,7/1/2021,131.00
HPC: Assessment Registry & KMP,7/1/2021,0.00
Digital Situation Report,7/1/2021,"26,778.00"
EHA Connect,7/1/2021,
Donation Sites - Raisely - crisisrelief.un.org,7/1/2021,"2,782.00"
HumFin Data Hub,7/1/2021,809.00
Donation Sites - UN Foundation,7/1/2021,212.00
UNOCHA Wellbeing,7/1/2021,0.00
Pakistan Drought Portal,7/1/2021,0.00
CBPF Grant Management System Blog,7/1/2021,55.00
CHF Aghanistan,7/1/2021,295.00
CHF CAR,7/1/2021,136.00
CHF DRC,7/1/2021,209.00
CHF Somalia,7/1/2021,"1,044.00"
CHF South Sudan,7/1/2021,270.00
CHF Sudan,7/1/2021,152.00
FTS Archive,7/1/2021,92.00
Monitor Humanitario,7/1/2021,316.00
OCHA Colombia Wiki,7/1/2021,"18,076.00"
SIDI Legacy,7/1/2021,5.00
"Disaster Response in Asia and the Pacific
",7/1/2021,189.00
Confluence Wiki - IM Toolbox and rest of wikis,7/1/2021,11.00
CERF Data API Documentation,7/1/2021,14.00
OCHAHub,7/1/2021,
Deliver Aid Better,7/1/2021,695.00
OCHA Year in Review 2014,7/1/2021,4.00
OCHA Year in Review 2015,7/1/2021,3.00
OCHA Year in Review 2016,7/1/2021,11.00
oPt Humanitarian Atlas,7/1/2021,
West Bank Emergency Management System,7/1/2021,
Pakistan: COVID - 19 Portal,7/1/2021,0.00
COVID-19 Response in Somalia,7/1/2021,1.00
ROAP COVID-19 Data Portal,7/1/2021,284.00
ROMENA COVID-19 Data Portal,7/1/2021,0.00
ROLAC COVID-19 Data Portal,7/1/2021,96.00
Yemen Humanitarian Exposure,7/1/2021,9.00
DEEP - Landing Page,7/1/2021,696.00
HDX Tools,7/1/2021,
OCHA Learning Management System,7/1/2021,
#N/A,7/1/2021,41.00
OCT: Donors' Contributions Dashboard,7/1/2021,16.00
Global IM Cell - COVID,7/1/2021,347.00
OCHA 3W,7/1/2021,496.00
PSEA IASC,7/1/2021,"4,882.00"
Common Operational Datasets,7/1/2021,165.00
GHO 2022,7/1/2021,"6,629.00"
OCHA Brand Portal,7/1/2021,"1,693.00"
CBPF Data Hub,7/1/2021,398.00
CERF Data Hub,7/1/2021,121.00
Pooled Funds Data Hub,7/1/2021,543.00
Inside Yemen Microsite,7/1/2021,108.00
JIAF,7/1/2021,711.00
RC/HC Handbook,7/1/2021,38.00
Humanitarian Access Microsite,7/1/2021,115.00
Anticipatory Action Toolkit,7/1/2021,42.00
CBPF Public Portal,8/1/2021,"3,239.00"
CBPF Grants Management System,8/1/2021,"4,460.00"
Centre for Humanitarian Data,8/1/2021,"2,338.00"
CERF,8/1/2021,"6,514.00"
CERF Grant Management System,8/1/2021,50.00
DEEP - App,8/1/2021,585.00
Environmental Emergencies Center,8/1/2021,
HDX,8/1/2021,"82,574.00"
HPC: FTS,8/1/2021,"18,536.00"
HPC: Humanitarian Insights,8/1/2021,"2,432.00"
HPC: Indicator Registry,8/1/2021,0.00
HPC: Projects,8/1/2021,"5,087.00"
HPC: Response Planning & Monitoring,8/1/2021,331.00
Humanitarian Atlas,8/1/2021,614.00
Humanitarian ID,8/1/2021,"14,849.00"
Humanitarian Programme Cycle Yemen,8/1/2021,9.00
HumanitarianResponse.info,8/1/2021,"125,928.00"
HXL,8/1/2021,318.00
IASC Gender with Age Marker (GAM),8/1/2021,"1,545.00"
IASC Inter-Agency Standing Committee,8/1/2021,"21,839.00"
INSARAG,8/1/2021,0.00
KoBoToolbox - OCHA Instance,8/1/2021,"51,764.00"
OCHA Contribution Tracking (OCT),8/1/2021,143.00
OCHA Donor Support Group,8/1/2021,79.00
OCHA Exposure,8/1/2021,"6,808.00"
Protection of Civilians Aide-Memoire,8/1/2021,86.00
Redhum,8/1/2021,"3,438.00"
ReliefWeb,8/1/2021,"1,849,732.00"
SARA - Preparedness Tracker,8/1/2021,277.00
Saving Lives Together,8/1/2021,44.00
SMART - Surge Capacity,8/1/2021,
Taxonomy Service,8/1/2021,56.00
UNDAC 25 years Ready to Go,8/1/2021,81.00
UNOCHA Occupied Palestinian Territories (oPt),8/1/2021,"9,220.00"
oPt 3W,8/1/2021,
oPt Access Coordination,8/1/2021,"1,630.00"
UNOCHA Syria Hub,8/1/2021,324.00
World Humanitarian Data and Trends 2018,8/1/2021,23.00
unocha.org,8/1/2021,"91,942.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",8/1/2021,"9,752.00"
WCA Weekly Humanitarian Snapshot,8/1/2021,141.00
HPC: Assessment Registry & KMP,8/1/2021,0.00
Digital Situation Report,8/1/2021,"19,236.00"
EHA Connect,8/1/2021,
Donation Sites - Raisely - crisisrelief.un.org,8/1/2021,"10,288.00"
HumFin Data Hub,8/1/2021,818.00
Donation Sites - UN Foundation,8/1/2021,316.00
UNOCHA Wellbeing,8/1/2021,0.00
Pakistan Drought Portal,8/1/2021,0.00
CBPF Grant Management System Blog,8/1/2021,66.00
CHF Aghanistan,8/1/2021,493.00
CHF CAR,8/1/2021,125.00
CHF DRC,8/1/2021,216.00
CHF Somalia,8/1/2021,735.00
CHF South Sudan,8/1/2021,242.00
CHF Sudan,8/1/2021,148.00
FTS Archive,8/1/2021,157.00
Monitor Humanitario,8/1/2021,329.00
OCHA Colombia Wiki,8/1/2021,"23,803.00"
SIDI Legacy,8/1/2021,11.00
"Disaster Response in Asia and the Pacific
",8/1/2021,219.00
Confluence Wiki - IM Toolbox and rest of wikis,8/1/2021,6.00
CERF Data API Documentation,8/1/2021,10.00
OCHAHub,8/1/2021,
Deliver Aid Better,8/1/2021,344.00
OCHA Year in Review 2014,8/1/2021,1.00
OCHA Year in Review 2015,8/1/2021,3.00
OCHA Year in Review 2016,8/1/2021,13.00
oPt Humanitarian Atlas,8/1/2021,
West Bank Emergency Management System,8/1/2021,
Pakistan: COVID - 19 Portal,8/1/2021,0.00
COVID-19 Response in Somalia,8/1/2021,0.00
ROAP COVID-19 Data Portal,8/1/2021,276.00
ROMENA COVID-19 Data Portal,8/1/2021,0.00
ROLAC COVID-19 Data Portal,8/1/2021,3.00
Yemen Humanitarian Exposure,8/1/2021,14.00
DEEP - Landing Page,8/1/2021,595.00
HDX Tools,8/1/2021,
OCHA Learning Management System,8/1/2021,
#N/A,8/1/2021,50.00
OCT: Donors' Contributions Dashboard,8/1/2021,19.00
Global IM Cell - COVID,8/1/2021,291.00
OCHA 3W,8/1/2021,221.00
PSEA IASC,8/1/2021,"4,661.00"
Common Operational Datasets,8/1/2021,214.00
GHO 2022,8/1/2021,"9,945.00"
OCHA Brand Portal,8/1/2021,"1,620.00"
CBPF Data Hub,8/1/2021,447.00
CERF Data Hub,8/1/2021,109.00
Pooled Funds Data Hub,8/1/2021,472.00
Inside Yemen Microsite,8/1/2021,81.00
JIAF,8/1/2021,493.00
RC/HC Handbook,8/1/2021,14.00
Humanitarian Access Microsite,8/1/2021,64.00
Anticipatory Action Toolkit,8/1/2021,47.00
CBPF Public Portal,9/1/2021,"2,889.00"
CBPF Grants Management System,9/1/2021,"3,997.00"
Centre for Humanitarian Data,9/1/2021,"2,191.00"
CERF,9/1/2021,"7,610.00"
CERF Grant Management System,9/1/2021,63.00
DEEP - App,9/1/2021,549.00
Environmental Emergencies Center,9/1/2021,
HDX,9/1/2021,"80,692.00"
HPC: FTS,9/1/2021,"21,186.00"
HPC: Humanitarian Insights,9/1/2021,"2,675.00"
HPC: Indicator Registry,9/1/2021,478.00
HPC: Projects,9/1/2021,"4,071.00"
HPC: Response Planning & Monitoring,9/1/2021,318.00
HPC: Assessment Registry & KMP,9/1/2021,"1,957.00"
Humanitarian Atlas,9/1/2021,"1,640.00"
Humanitarian ID,9/1/2021,"13,552.00"
Humanitarian Programme Cycle Yemen,9/1/2021,2.00
HumanitarianResponse.info,9/1/2021,"131,295.00"
HXL,9/1/2021,322.00
IASC Gender with Age Marker (GAM),9/1/2021,"1,731.00"
IASC Inter-Agency Standing Committee,9/1/2021,"25,426.00"
INSARAG,9/1/2021,864.00
KoBoToolbox - OCHA Instance,9/1/2021,"51,764.00"
OCHA Contribution Tracking (OCT),9/1/2021,149.00
OCHA Donor Support Group,9/1/2021,81.00
OCHA Exposure,9/1/2021,"2,875.00"
Protection of Civilians Aide-Memoire,9/1/2021,121.00
Redhum,9/1/2021,"2,968.00"
ReliefWeb,9/1/2021,"1,866,817.00"
ReliefWeb Mobile,9/1/2021,"54,332.00"
SARA - Preparedness Tracker,9/1/2021,319.00
Saving Lives Together,9/1/2021,26.00
SMART - Surge Capacity,9/1/2021,
Taxonomy Service,9/1/2021,66.00
UNDAC 25 years Ready to Go,9/1/2021,61.00
UNOCHA Syria Hub,9/1/2021,386.00
World Humanitarian Data and Trends 2018,9/1/2021,24.00
unocha.org,9/1/2021,"86,277.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",9/1/2021,"6,584.00"
World Humanitarian Day (last),9/1/2021,"9,113.00"
Digital Situation Report,9/1/2021,"24,938.00"
EHA Connect,9/1/2021,
Donation Sites - Raisely - crisisrelief.un.org,9/1/2021,"4,101.00"
ReliefWeb Labs,9/1/2021,359.00
ReliefWeb API Documentation,9/1/2021,174.00
HumFin Data Hub,9/1/2021,"1,454.00"
Impossible Choices microsite - WHD 2016,9/1/2021,
Donation Sites - UN Foundation,9/1/2021,222.00
CBPF Grant Management System Blog,9/1/2021,80.00
CHF Aghanistan,9/1/2021,489.00
CHF CAR,9/1/2021,87.00
CHF DRC,9/1/2021,214.00
CHF Somalia,9/1/2021,593.00
CHF South Sudan,9/1/2021,211.00
CHF Sudan,9/1/2021,147.00
FTS Archive,9/1/2021,202.00
Monitor Humanitario,9/1/2021,323.00
OCHA Colombia Wiki,9/1/2021,"29,556.00"
SIDI Legacy,9/1/2021,10.00
"Disaster Response in Asia and the Pacific
",9/1/2021,252.00
Confluence Wiki - IM Toolbox and rest of wikis,9/1/2021,5.00
CERF Data API Documentation,9/1/2021,8.00
OCHAHub,9/1/2021,
Deliver Aid Better,9/1/2021,361.00
OCHA Year in Review 2014,9/1/2021,5.00
OCHA Year in Review 2015,9/1/2021,4.00
OCHA Year in Review 2016,9/1/2021,7.00
UNOCHA Occupied Palestinian Territories (oPt),9/1/2021,"10,469.00"
oPt 3W,9/1/2021,
oPt Access Coordination,9/1/2021,"1,319.00"
oPt Humanitarian Atlas,9/1/2021,
West Bank Emergency Management System,9/1/2021,
COVID-19 Response in Somalia,9/1/2021,0.00
OCHA Somalia Information Hub,9/1/2021,42.00
ROAP COVID-19 Data Portal,9/1/2021,235.00
ROLAC COVID-19 Data Portal,9/1/2021,17.00
WCA Weekly Humanitarian Snapshot,9/1/2021,138.00
GECEAO,9/1/2021,27.00
OCHA ROWCA DataHub Web,9/1/2021,0.00
Yemen Humanitarian Exposure,9/1/2021,5.00
DEEP - Landing Page,9/1/2021,866.00
HDX Tools,9/1/2021,
OCHA Learning Management System,9/1/2021,
#N/A,9/1/2021,63.00
OCT: Donors' Contributions Dashboard,9/1/2021,15.00
Global IM Cell - COVID,9/1/2021,237.00
OCHA 3W,9/1/2021,152.00
PSEA IASC,9/1/2021,"5,807.00"
Common Operational Datasets,9/1/2021,179.00
GHO 2022,9/1/2021,"10,219.00"
OCHA Brand Portal,9/1/2021,"1,575.00"
UNDAC Resource Center,9/1/2021,33.00
CBPF Data Hub,9/1/2021,559.00
CERF Data Hub,9/1/2021,139.00
Pooled Funds Data Hub,9/1/2021,"1,103.00"
Inside Yemen Microsite,9/1/2021,49.00
JIAF,9/1/2021,535.00
RC/HC Handbook,9/1/2021,14.00
Humanitarian Access Microsite,9/1/2021,36.00
Anticipatory Action Toolkit,9/1/2021,87.00
About WHD,9/1/2021,29.00
CBPF Public Portal,10/1/2021,"3,067.00"
Centre for Humanitarian Data,10/1/2021,"2,924.00"
CERF,10/1/2021,"7,462.00"
CERF Grant Management System,10/1/2021,65.00
DEEP - App,10/1/2021,445.00
Environmental Emergencies Center,10/1/2021,
HDX,10/1/2021,"83,120.00"
HPC: FTS,10/1/2021,"18,844.00"
HPC: Humanitarian Insights,10/1/2021,"2,831.00"
HPC: Indicator Registry,10/1/2021,935.00
HPC: Projects,10/1/2021,"6,424.00"
HPC: Response Planning & Monitoring,10/1/2021,511.00
HPC: Assessment Registry & KMP,10/1/2021,"3,323.00"
Humanitarian Atlas,10/1/2021,706.00
Humanitarian ID,10/1/2021,"17,162.00"
Humanitarian Programme Cycle Yemen,10/1/2021,2.00
HumanitarianResponse.info,10/1/2021,"134,924.00"
HXL,10/1/2021,402.00
IASC Gender with Age Marker (GAM),10/1/2021,"1,802.00"
IASC Inter-Agency Standing Committee,10/1/2021,"27,214.00"
INSARAG,10/1/2021,"3,101.00"
KoBoToolbox - OCHA Instance,10/1/2021,"51,764.00"
OCHA Contribution Tracking (OCT),10/1/2021,152.00
OCHA Donor Support Group,10/1/2021,123.00
OCHA Exposure,10/1/2021,"7,637.00"
Protection of Civilians Aide-Memoire,10/1/2021,119.00
Redhum,10/1/2021,"2,920.00"
ReliefWeb,10/1/2021,"1,862,813.00"
ReliefWeb Mobile,10/1/2021,"52,468.00"
SARA - Preparedness Tracker,10/1/2021,367.00
Saving Lives Together,10/1/2021,54.00
SMART - Surge Capacity,10/1/2021,
Taxonomy Service,10/1/2021,43.00
UNDAC 25 years Ready to Go,10/1/2021,106.00
UNOCHA Syria Hub,10/1/2021,323.00
World Humanitarian Data and Trends 2018,10/1/2021,21.00
unocha.org,10/1/2021,"81,469.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",10/1/2021,"6,898.00"
World Humanitarian Day (last),10/1/2021,"6,993.00"
Digital Situation Report,10/1/2021,"26,367.00"
EHA Connect,10/1/2021,
Donation Sites - Raisely - crisisrelief.un.org,10/1/2021,"3,917.00"
ReliefWeb Labs,10/1/2021,315.00
ReliefWeb API Documentation,10/1/2021,163.00
HumFin Data Hub,10/1/2021,"1,177.00"
Impossible Choices microsite - WHD 2016,10/1/2021,
Donation Sites - UN Foundation,10/1/2021,291.00
CBPF Grant Management System Blog,10/1/2021,142.00
CBPF Grants Management System,10/1/2021,"4,156.00"
FTS Archive,10/1/2021,205.00
Monitor Humanitario,10/1/2021,282.00
OCHA Colombia Wiki,10/1/2021,"28,016.00"
SIDI Legacy,10/1/2021,10.00
"Disaster Response in Asia and the Pacific
",10/1/2021,307.00
Confluence Wiki - IM Toolbox and rest of wikis,10/1/2021,4.00
CERF Data API Documentation,10/1/2021,11.00
OCHAHub,10/1/2021,
Deliver Aid Better,10/1/2021,397.00
OCHA Year in Review 2014,10/1/2021,6.00
OCHA Year in Review 2015,10/1/2021,8.00
OCHA Year in Review 2016,10/1/2021,14.00
UNOCHA Occupied Palestinian Territories (oPt),10/1/2021,"9,866.00"
oPt 3W,10/1/2021,
oPt Access Coordination,10/1/2021,"1,096.00"
oPt Humanitarian Atlas,10/1/2021,
West Bank Emergency Management System,10/1/2021,
COVID-19 Response in Somalia,10/1/2021,83.00
OCHA Somalia Information Hub,10/1/2021,36.00
ROAP COVID-19 Data Portal,10/1/2021,204.00
ROLAC COVID-19 Data Portal,10/1/2021,9.00
WCA Weekly Humanitarian Snapshot,10/1/2021,144.00
GECEAO,10/1/2021,55.00
OCHA ROWCA DataHub Web,10/1/2021,
Yemen Humanitarian Exposure,10/1/2021,33.00
DEEP - Landing Page,10/1/2021,62.00
HDX Tools,10/1/2021,
OCHA Learning Management System,10/1/2021,
#N/A,10/1/2021,65.00
OCT: Donors' Contributions Dashboard,10/1/2021,14.00
Global IM Cell - COVID,10/1/2021,247.00
OCHA 3W,10/1/2021,116.00
PSEA IASC,10/1/2021,"5,820.00"
Common Operational Datasets,10/1/2021,184.00
GHO 2022,10/1/2021,"11,305.00"
OCHA Brand Portal,10/1/2021,"1,461.00"
UNDAC Resource Center,10/1/2021,52.00
CBPF Data Hub,10/1/2021,626.00
CERF Data Hub,10/1/2021,123.00
Pooled Funds Data Hub,10/1/2021,744.00
Inside Yemen Microsite,10/1/2021,146.00
JIAF,10/1/2021,479.00
RC/HC Handbook,10/1/2021,10.00
Humanitarian Access Microsite,10/1/2021,35.00
Anticipatory Action Toolkit,10/1/2021,151.00
About WHD,10/1/2021,20.00
Pooled Funds Impact Stories,10/1/2021,20.00
CBPF Public Portal,11/1/2021,"3,969.00"
Centre for Humanitarian Data,11/1/2021,"3,508.00"
CERF,11/1/2021,"8,720.00"
CERF Grant Management System,11/1/2021,68.00
DEEP - App,11/1/2021,336.00
Environmental Emergencies Center,11/1/2021,
HDX,11/1/2021,"83,043.00"
HPC: FTS,11/1/2021,"18,011.00"
HPC: Humanitarian Insights,11/1/2021,"3,186.00"
HPC: Indicator Registry,11/1/2021,995.00
HPC: Projects,11/1/2021,"9,320.00"
HPC: Response Planning & Monitoring,11/1/2021,708.00
HPC: Assessment Registry & KMP,11/1/2021,996.00
Humanitarian Atlas,11/1/2021,681.00
Humanitarian ID,11/1/2021,"15,599.00"
Humanitarian Programme Cycle Yemen,11/1/2021,440.00
HumanitarianResponse.info,11/1/2021,"133,908.00"
HXL,11/1/2021,383.00
IASC Gender with Age Marker (GAM),11/1/2021,"2,976.00"
IASC Inter-Agency Standing Committee,11/1/2021,"24,573.00"
INSARAG,11/1/2021,"3,806.00"
KoBoToolbox - OCHA Instance,11/1/2021,"51,764.00"
OCHA Contribution Tracking (OCT),11/1/2021,160.00
OCHA Donor Support Group,11/1/2021,121.00
OCHA Exposure,11/1/2021,"5,301.00"
Protection of Civilians Aide-Memoire,11/1/2021,121.00
Redhum,11/1/2021,"3,996.00"
ReliefWeb,11/1/2021,"1,832,376.00"
ReliefWeb Mobile,11/1/2021,"52,829.00"
SARA - Preparedness Tracker,11/1/2021,221.00
Saving Lives Together,11/1/2021,38.00
SMART - Surge Capacity,11/1/2021,
Taxonomy Service,11/1/2021,63.00
UNDAC 25 years Ready to Go,11/1/2021,63.00
UNOCHA Syria Hub,11/1/2021,321.00
World Humanitarian Data and Trends 2018,11/1/2021,24.00
unocha.org,11/1/2021,"79,761.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",11/1/2021,"6,307.00"
World Humanitarian Day (last),11/1/2021,"4,317.00"
Digital Situation Report,11/1/2021,"34,324.00"
EHA Connect,11/1/2021,
Donation Sites - Raisely - crisisrelief.un.org,11/1/2021,"5,339.00"
ReliefWeb Labs,11/1/2021,322.00
ReliefWeb API Documentation,11/1/2021,188.00
HumFin Data Hub,11/1/2021,"1,139.00"
Impossible Choices microsite - WHD 2016,11/1/2021,
Donation Sites - UN Foundation,11/1/2021,232.00
CBPF Grant Management System Blog,11/1/2021,79.00
CBPF Grants Management System,11/1/2021,"4,940.00"
FTS Archive,11/1/2021,126.00
Monitor Humanitario,11/1/2021,366.00
OCHA Colombia Wiki,11/1/2021,"28,918.00"
SIDI Legacy,11/1/2021,7.00
"Disaster Response in Asia and the Pacific
",11/1/2021,380.00
Confluence Wiki - IM Toolbox and rest of wikis,11/1/2021,5.00
CERF Data API Documentation,11/1/2021,9.00
OCHAHub,11/1/2021,
Deliver Aid Better,11/1/2021,369.00
OCHA Year in Review 2014,11/1/2021,5.00
OCHA Year in Review 2015,11/1/2021,10.00
OCHA Year in Review 2016,11/1/2021,9.00
UNOCHA Occupied Palestinian Territories (oPt),11/1/2021,"11,237.00"
oPt Access Coordination,11/1/2021,"1,232.00"
oPt Humanitarian Atlas,11/1/2021,125.00
West Bank Emergency Management System,11/1/2021,9.00
5W Plus,11/1/2021,38.00
IDPs Gaza 2015,11/1/2021,6.00
Vulnerability Profile of Palestinian Communities in Area C,11/1/2021,21.00
COVID-19 Response in Somalia,11/1/2021,197.00
OCHA Somalia Information Hub,11/1/2021,49.00
ROAP COVID-19 Data Portal,11/1/2021,215.00
ROLAC COVID-19 Data Portal,11/1/2021,10.00
WCA Weekly Humanitarian Snapshot,11/1/2021,239.00
GECEAO,11/1/2021,43.00
OCHA ROWCA DataHub Web,11/1/2021,
Yemen Humanitarian Exposure,11/1/2021,15.00
DEEP - Landing Page,11/1/2021,0.00
HDX Tools,11/1/2021,
OCHA Learning Management System,11/1/2021,
#N/A,11/1/2021,69.00
OCT: Donors' Contributions Dashboard,11/1/2021,27.00
Global IM Cell - COVID,11/1/2021,295.00
OCHA 3W,11/1/2021,474.00
PSEA IASC,11/1/2021,"6,342.00"
Common Operational Datasets,11/1/2021,205.00
GHO 2022,11/1/2021,"11,805.00"
OCHA Brand Portal,11/1/2021,"1,454.00"
UNDAC Resource Center,11/1/2021,80.00
CBPF Data Hub,11/1/2021,593.00
CERF Data Hub,11/1/2021,135.00
Pooled Funds Data Hub,11/1/2021,710.00
Inside Yemen Microsite,11/1/2021,250.00
JIAF,11/1/2021,431.00
RC/HC Handbook,11/1/2021,12.00
Humanitarian Access Microsite,11/1/2021,36.00
Anticipatory Action Toolkit,11/1/2021,153.00
About WHD,11/1/2021,14.00
Pooled Funds Impact Stories,11/1/2021,55.00
CBPF Public Portal,12/1/2021,"3,617.00"
Centre for Humanitarian Data,12/1/2021,"2,532.00"
CERF,12/1/2021,"8,168.00"
CERF Grant Management System,12/1/2021,71.00
DEEP - App,12/1/2021,237.00
Environmental Emergencies Center,12/1/2021,
HDX,12/1/2021,"83,043.00"
HPC: FTS,12/1/2021,"18,395.00"
HPC: Humanitarian Insights,12/1/2021,"3,465.00"
HPC: Indicator Registry,12/1/2021,"1,097.00"
HPC: Projects,12/1/2021,"9,290.00"
HPC: Response Planning & Monitoring,12/1/2021,420.00
HPC: Assessment Registry & KMP,12/1/2021,"3,096.00"
Humanitarian Atlas,12/1/2021,747.00
Humanitarian ID,12/1/2021,"14,374.00"
Humanitarian Programme Cycle Yemen,12/1/2021,363.00
HumanitarianResponse.info,12/1/2021,"106,369.00"
HXL,12/1/2021,337.00
IASC Gender with Age Marker (GAM),12/1/2021,"1,928.00"
IASC Inter-Agency Standing Committee,12/1/2021,"19,506.00"
INSARAG,12/1/2021,"2,380.00"
KoBoToolbox - OCHA Instance,12/1/2021,"51,764.00"
Kobo Forms - OCHA Tenant,12/1/2021,"823,169.00"
OCHA Contribution Tracking (OCT),12/1/2021,168.00
OCHA Donor Support Group,12/1/2021,116.00
OCHA Exposure,12/1/2021,"3,163.00"
Protection of Civilians Aide-Memoire,12/1/2021,95.00
Redhum,12/1/2021,"3,691.00"
ReliefWeb,12/1/2021,"1,829,971.00"
ReliefWeb Mobile,12/1/2021,"49,841.00"
SARA - Preparedness Tracker,12/1/2021,153.00
Saving Lives Together,12/1/2021,59.00
Taxonomy Service,12/1/2021,74.00
UNDAC 25 years Ready to Go,12/1/2021,64.00
UNOCHA Syria Hub,12/1/2021,279.00
World Humanitarian Data and Trends 2018,12/1/2021,13.00
unocha.org,12/1/2021,"71,356.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",12/1/2021,"4,869.00"
World Humanitarian Day (last),12/1/2021,796.00
Digital Situation Report,12/1/2021,"28,734.00"
EHA Connect,12/1/2021,
Donation Sites - Raisely - crisisrelief.un.org,12/1/2021,"5,267.00"
ReliefWeb Labs,12/1/2021,335.00
ReliefWeb API Documentation,12/1/2021,151.00
HumFin Data Hub,12/1/2021,836.00
Impossible Choices microsite - WHD 2016,12/1/2021,
Donation Sites - UN Foundation,12/1/2021,283.00
CBPF Grant Management System Blog,12/1/2021,50.00
CBPF Grants Management System,12/1/2021,"4,470.00"
FTS Archive,12/1/2021,152.00
Monitor Humanitario,12/1/2021,286.00
OCHA Colombia Wiki,12/1/2021,"13,186.00"
SIDI Legacy,12/1/2021,7.00
"Disaster Response in Asia and the Pacific
",12/1/2021,255.00
Confluence Wiki - IM Toolbox and rest of wikis,12/1/2021,10.00
CERF Data API Documentation,12/1/2021,11.00
OCHAHub,12/1/2021,
Deliver Aid Better,12/1/2021,389.00
OCHA Year in Review 2014,12/1/2021,5.00
OCHA Year in Review 2015,12/1/2021,5.00
OCHA Year in Review 2016,12/1/2021,24.00
UNOCHA Occupied Palestinian Territories (oPt),12/1/2021,"10,294.00"
oPt Access Coordination,12/1/2021,947.00
oPt Humanitarian Atlas,12/1/2021,158.00
West Bank Emergency Management System,12/1/2021,7.00
5W Plus,12/1/2021,165.00
IDPs Gaza 2015,12/1/2021,28.00
Vulnerability Profile of Palestinian Communities in Area C,12/1/2021,27.00
COVID-19 Response in Somalia,12/1/2021,130.00
OCHA Somalia Information Hub,12/1/2021,347.00
ROAP COVID-19 Data Portal,12/1/2021,471.00
ROLAC COVID-19 Data Portal,12/1/2021,11.00
WCA Weekly Humanitarian Snapshot,12/1/2021,415.00
GECEAO,12/1/2021,37.00
OCHA ROWCA DataHub Web,12/1/2021,0.00
Yemen Humanitarian Exposure,12/1/2021,25.00
DEEP - Landing Page,12/1/2021,
HDX Tools,12/1/2021,
OCHA Learning Management System,12/1/2021,
OCT: Donors' Contributions Dashboard,12/1/2021,21.00
Global IM Cell - COVID,12/1/2021,164.00
OCHA 3W,12/1/2021,505.00
PSEA IASC,12/1/2021,"5,273.00"
Common Operational Datasets,12/1/2021,205.00
GHO 2022,12/1/2021,739.00
OCHA Brand Portal,12/1/2021,"1,362.00"
UNDAC Resource Center,12/1/2021,47.00
CBPF Data Hub,12/1/2021,431.00
CERF Data Hub,12/1/2021,83.00
Pooled Funds Data Hub,12/1/2021,498.00
Inside Yemen Microsite,12/1/2021,142.00
JIAF,12/1/2021,302.00
RC/HC Handbook,12/1/2021,21.00
Humanitarian Access Microsite,12/1/2021,31.00
Anticipatory Action Toolkit,12/1/2021,162.00
About WHD,12/1/2021,21.00
Pooled Funds Impact Stories,12/1/2021,67.00
CBPF Public Portal,1/1/2022,"3,310.00"
Centre for Humanitarian Data,1/1/2022,"2,961.00"
CERF,1/1/2022,"7,399.00"
CERF Grant Management System,1/1/2022,61.00
DEEP - App,1/1/2022,555.00
Environmental Emergencies Center,1/1/2022,
HDX,1/1/2022,"83,043.00"
HPC: FTS,1/1/2022,"24,625.00"
HPC: Humanitarian Insights,1/1/2022,"6,054.00"
HPC: Indicator Registry,1/1/2022,"1,254.00"
HPC: Projects,1/1/2022,"15,989.00"
HPC: Response Planning & Monitoring,1/1/2022,359.00
HPC: Assessment Registry & KMP,1/1/2022,"3,583.00"
Humanitarian Atlas,1/1/2022,703.00
Humanitarian ID,1/1/2022,"14,138.00"
Humanitarian Programme Cycle Yemen,1/1/2022,480.00
HumanitarianResponse.info,1/1/2022,"116,339.00"
HXL,1/1/2022,317.00
IASC Gender with Age Marker (GAM),1/1/2022,"2,007.00"
IASC Inter-Agency Standing Committee,1/1/2022,"22,502.00"
INSARAG,1/1/2022,"2,757.00"
KoBoToolbox - OCHA Instance,1/1/2022,"51,764.00"
Kobo Forms - OCHA Tenant,1/1/2022,"920,328.00"
OCHA Contribution Tracking (OCT),1/1/2022,109.00
OCHA Donor Support Group,1/1/2022,113.00
OCHA Exposure,1/1/2022,"5,380.00"
Protection of Civilians Aide-Memoire,1/1/2022,90.00
Redhum,1/1/2022,"7,895.00"
ReliefWeb,1/1/2022,"1,794,834.00"
ReliefWeb Mobile,1/1/2022,"64,354.00"
